cim_version,datamodel,object,field,data_type,description,possible_values
4.12.0,Vulnerabilities,Vulnerabilities,severity,string,"The severity of the vulnerability detection event. Specific values are required. Use vendor_severity for the vendor's own human readable strings (such as Good, Bad, and Really Bad). Note: This field is a string. Use severity_id for numeric data types. The severity_id field is optional and not included in the data model.","critical, high, medium, informational, low"
4.12.0,Vulnerabilities,Vulnerabilities,signature,string,"The name of the vulnerability detected on the host, such as HPSBMU02785 SSRT100526 rev.2 - HP LoadRunner Running on Windows, Remote Execution of Arbitrary Code, Denial of Service (DoS). Note: This field has a string value. Use signature_id for numeric indicators. The signature_idfield is optional and is not included in the data model.",
4.12.0,Vulnerabilities,Vulnerabilities,tag,string,This automatically generated field is used to access tags from within data models. Do not define extractions for this field when writing add-ons.,
4.12.0,Vulnerabilities,Vulnerabilities,url,string,The URL involved in the discovered vulnerability.,
4.12.0,Vulnerabilities,Vulnerabilities,user,string,The user involved in the discovered vulnerability.,
4.12.0,Vulnerabilities,Vulnerabilities,user_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.12.0,Vulnerabilities,Vulnerabilities,user_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.12.0,Vulnerabilities,Vulnerabilities,user_priority,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.12.0,Vulnerabilities,Vulnerabilities,vendor_product,string,The vendor and product that detected the vulnerability. This field can be automatically populated by vendor and product fields in your data.,
4.12.0,Vulnerabilities,Vulnerabilities,xref,string,"A cross-reference identifier associated with the vulnerability. In most cases, the xref field contains both the short name of the database being cross-referenced and the unique identifier used in the external database.",
4.12.0,Data Loss Prevention,DLP_Incidents,app,string,The application involved in the event.,
4.12.0,Data Loss Prevention,DLP_Incidents,dest_bunit,string,The business unit of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,dest_category,string,The category of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,dest_priority,string,The priority of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,dest_zone,string,The zone of the DLP target.,
4.12.0,Data Loss Prevention,DLP_Incidents,dvc_bunit,string,The business unit of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,dvc_category,string,The category of the DLP device. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,dvc_priority,string,The priority of the DLP device. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,dvc_zone,string,The zone of the DLP device.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_bunit,string,The business unit of the DLP source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_category,string,The category of the DLP source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_priority,string,The priority of the DLP source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_zone,string,The zone of the DLP source.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_user_bunit,string,The business unit of the DLP source user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_user_category,string,The category of the DLP source user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_user_priority,string,The priority of the DLP source user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,tag,string,This automatically generated field is used to access tags from within datamodels. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,user_bunit,string,The business unit of the DLP user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,user_category,string,The category of the DLP user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,user_priority,string,The priority of the DLP user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Data Loss Prevention,DLP_Incidents,action,string,The action taken by the DLP device.,
4.12.0,Data Loss Prevention,DLP_Incidents,category,string,The category of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,dvc,string,The device that reported the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,dlp_type,string,The type of DLP system that generated the event.,
4.12.0,Data Loss Prevention,DLP_Incidents,object,string,The name of the affected object.,
4.12.0,Data Loss Prevention,DLP_Incidents,object_path,string,The path of the affected object.,
4.12.0,Data Loss Prevention,DLP_Incidents,object_category,string,The category of the affected object.,
4.12.0,Data Loss Prevention,DLP_Incidents,signature,string,The name of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,severity,string,The severity of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,src,string,The source of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,src_user,string,The source user of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,dest,string,The target of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,user,string,The target user of the DLP event.,
4.12.0,Data Loss Prevention,DLP_Incidents,vendor_product,string,The vendor and product name of the DLP system.,
4.12.0,Inventory,All_Inventory,description,string,The description of the inventory system.,
4.12.0,Inventory,All_Inventory,dest,string,"The system where the data originated, the source of the event. You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",
4.12.0,Inventory,All_Inventory,dest_bunit,string,The business unit of the system where the data originated. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Inventory,All_Inventory,dest_category,string,"The category of the system where the data originated, such as email_server or SOX-compliant. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.12.0,Inventory,All_Inventory,dest_priority,string,The priority of the system where the data originated. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Inventory,All_Inventory,enabled,boolean,Indicates whether the resource is enabled or disabled.,
4.12.0,Inventory,All_Inventory,family,string,"The product family of the resource, such as 686_64 or RISC.",
4.12.0,Inventory,All_Inventory,hypervisor_id,string,"The hypervisor identifier, if applicable.",
4.12.0,Inventory,All_Inventory,serial,string,The serial number of the resource.,
4.12.0,Inventory,All_Inventory,status,string,The current reported state of the resource.,
4.12.0,Inventory,All_Inventory,tag,string,Splunk uses this automatically generated field to access tags from within data models. You do not need to populate it.,
4.12.0,Inventory,All_Inventory,vendor_product,string,"The vendor and product name of the resource, such as Cisco Catalyst 3850. This field can be automatically populated by vendor and product fields in your data.",
4.12.0,Inventory,All_Inventory,version,string,"The version of a computer resource, such as 2008r2 or 3.0.0.",
4.12.0,Inventory,CPU,cpu_cores,number,"The number of CPU cores reported by the resource (total, not per CPU).",
4.12.0,Inventory,CPU,cpu_count,number,The number of CPUs reported by the resource.,
4.12.0,Inventory,CPU,cpu_mhz,number,The maximum speed of the CPU reported by the resource (in megahertz).,
4.12.0,Inventory,Memory,mem,number,"The total amount of memory installed in or allocated to the resource, in megabytes.",
4.12.0,Inventory,Network,dest_ip,string,The IP address for the system that the data is going to.,
4.12.0,Inventory,Network,dns,string,The domain name server for the resource.,
4.12.0,Inventory,Network,inline_nat,string,Identifies whether the resource is a network address translation pool.,
4.12.0,Inventory,Network,interface,string,"The network interfaces of the computing resource, such as eth0, eth1 or Wired Ethernet Connection, Teredo Tunneling Pseudo-Interface.",
4.12.0,Inventory,Network,ip,string,"The network addresses of the computing resource, such as 192.168.1.1 or E80:0000:0000:0000:0202:B3FF:FE1E:8329.",
4.12.0,Inventory,Network,lb_method,string,"The load balancing method used by the computing resource such as method, round robin, or least weight.",
4.12.0,Inventory,Network,mac,string,"A MAC (media access control) address associated with the resource, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field. Note: Always use colons instead of dashes, spaces, or no separator.",
4.12.0,Inventory,Network,name,string,A name field provided in some data sources.,
4.12.0,Inventory,Network,node,string,Represents a node hit.,
4.12.0,Inventory,Network,node_port,number,The number of the destination port on the server that you requested from.,
4.12.0,Inventory,Network,src_ip,string,The IP address for the system from which the data originates.,
4.12.0,Inventory,Network,vip_port,number,The port number for the virtual IP address (VIP). A VIP allows multiple MACs to use one IP address. VIPs are often used by load balancers.,
4.12.0,Inventory,OS,os,string,"The operating system of the resource, such as Microsoft Windows Server 2008r2. This field is constructed from vendor_product and versionfields.",
4.12.0,Inventory,Storage,array,string,"The array that the storage resource is a member of, if applicable",
4.12.0,Inventory,Storage,blocksize,number,"The block size used by the storage resource, in kilobytes.",
4.12.0,Inventory,Storage,cluster,string,"The index cluster that the resource is a member of, if applicable.",
4.12.0,Inventory,Storage,fd_max,number,The maximum number of file descriptors available.,
4.12.0,Inventory,Storage,latency,number,"The latency reported by the resource, in milliseconds.",
4.12.0,Inventory,Storage,mount,string,The path at which a storage resource is mounted.,
4.12.0,Inventory,Storage,parent,string,"A higher level object that this resource is owned by, if applicable.",
4.12.0,Inventory,Storage,read_blocks,number,The maximum possible number of blocks read per second during a polling period .,
4.12.0,Inventory,Storage,read_latency,number,"For a polling period, the average amount of time elapsed until a read request is filled by the host disks (in ms).",
4.12.0,Inventory,Storage,read_ops,number,The total number of read operations in the polling period.,
4.12.0,Inventory,Storage,storage,number,"The amount of storage capacity allocated to the resource, in megabytes.",
4.12.0,Inventory,Storage,write_blocks,number,The maximum possible number of blocks written per second during a polling period.,
4.12.0,Inventory,Storage,write_latency,number,"For a polling period, the average amount of time elapsed until a write request is filled by the host disks (in ms).",
4.12.0,Inventory,Storage,write_ops,number,The total number of write operations in the polling period.,
4.12.0,Inventory,User,interactive,boolean,Indicates whether a locally defined account on a resource can be interactively logged in.,
4.12.0,Inventory,User,password,string,"Displays the stored password(s) for a locally defined account, if it has any. For instance, an add-on may report the password column from /etc/passwd in this field.",
4.12.0,Inventory,User,shell,string,Indicates the shell program used by a locally defined account.,
4.12.0,Inventory,User,user,string,The full name of a locally defined account.,
4.12.0,Inventory,User,user_bunit,string,The business unit of the locally-defined user account. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Inventory,User,user_category,string,"The category of the system where the data originated, such as email_server or SOX-compliant. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.12.0,Inventory,User,user_id,number,The user identification for a locally defined account.,
4.12.0,Inventory,User,user_priority,string,The priority of a locally-defined account. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Inventory,Virtual_OS,hypervisor,string,The hypervisor parent of a virtual guest OS.,
4.12.0,Inventory,Snapshot,size,number,"The snapshot file size, in megabytes.",
4.12.0,Inventory,Snapshot,snapshot,string,The name of a snapshot file.,
4.12.0,Inventory,Snapshot,time,time,The time at which the snapshot was taken.,
4.12.0,Endpoint,Ports,creation_time,timestamp,The time at which the network port started listening on the endpoint.,
4.12.0,Endpoint,Ports,dest_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,dest_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,dest_port,number,"Network port listening on the endpoint, such as 53.",
4.12.0,Endpoint,Ports,dest_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,dest_requires_av,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,dest_should_timesync,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,dest_should_update,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,src_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,process_id,string,The numeric identifier of the process assigned by the operating system.,
4.12.0,Endpoint,Ports,src_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,src_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,src_requires_av,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,src_should_timesync,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,src_should_update,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,state,string,"The status of the listening port, such as established, listening, etc.",
4.12.0,Endpoint,Ports,tag,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Ports,transport,string,"The network transport protocol associated with the listening port, such as tcp, udp, etc.""",
4.12.0,Endpoint,Ports,transport_dest_port,string,"Calculated as transport/dest_port, such as tcp/53.",
4.12.0,Endpoint,Ports,user_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,user_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Ports,user_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,action,string,"The action taken by the endpoint, such as allowed, blocked, deferred.",
4.12.0,Endpoint,Processes,cpu_load_percent,number,CPU load consumed by the process (in percent).,
4.12.0,Endpoint,Processes,dest_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,dest_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,dest_is_expected,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Endpoint,Processes,dest_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,dest_requires_av,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,dest_should_timesync,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,dest_should_update,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,mem_used,number,Memory used by the process (in bytes).,
4.12.0,Endpoint,Processes,os,string,"The operating system of the resource, such as Microsoft Windows Server 2008r2.",
4.12.0,Endpoint,Processes,parent_process_exec,string,The executable name of the parent process.,
4.12.0,Endpoint,Processes,parent_process_id,number,The numeric identifier of the parent process assigned by the operating system.,
4.12.0,Endpoint,Processes,parent_process_guid,string,The globally unique identifer of the parent process assigned by the vendor_product.,
4.12.0,Endpoint,Processes,parent_process_path,string,"The file path of the parent process, such as C:\Windows\System32\notepad.exe.",
4.12.0,Endpoint,Processes,process_current_directory,string,The current working directory used to spawn the process.,
4.12.0,Endpoint,Processes,process_exec,string,The executable name of the process.,
4.12.0,Endpoint,Processes,process_hash,string,"The digests of the parent process, such as <md5>, <sha1>, etc.",
4.12.0,Endpoint,Processes,process_guid,string,The globally unique identifer of the process assigned by the vendor_product.,
4.12.0,Endpoint,Processes,process_id,number,The numeric identifier of the process assigned by the operating system.,
4.12.0,Endpoint,Processes,process_integrity_level,string,The Windows integrity level of the process.,"system, high, medium, low, untrusted"
4.12.0,Endpoint,Processes,process_path,string,"The file path of the process, such as C:\Windows\System32\notepad.exe.",
4.12.0,Endpoint,Processes,tag,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Processes,user_id,string,The unique identifier of the user account which spawned the process.,
4.12.0,Endpoint,Processes,user_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,user_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Processes,user_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,description,string,The description of the service.,
4.12.0,Endpoint,Services,dest_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,dest_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,dest_is_expected,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.12.0,Endpoint,Services,dest_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,dest_requires_av,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,dest_should_timesync,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,dest_should_update,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,process_id,string,The numeric identifier of the process assigned by the operating system.,
4.12.0,Endpoint,Services,service_dll,string,The dynamic link library associated with the service.,
4.12.0,Endpoint,Services,service_dll_path,string,"The file path to the dynamic link library assocatied with the service, such as C:\Windows\System32\comdlg32.dll.",
4.12.0,Endpoint,Services,service_dll_hash,string,"The digests of the dynamic link library associated with the service, such as <md5>, <sha1>, etc.",
4.12.0,Endpoint,Services,service_dll_signature_exists,boolean,Whether or not the dynamic link library associated with the service has a digitally signed signature.,
4.12.0,Endpoint,Services,service_dll_signature_verified,boolean,Whether or not the dynamic link library associated with the service has had its digitally signed signature verified.,
4.12.0,Endpoint,Services,service_exec,string,The executable name of the service.,
4.12.0,Endpoint,Services,service_hash,string,"The digest(s) of the service, such as <md5>, <sha1>, etc.",
4.12.0,Endpoint,Services,service_path,string,"The file path of the service, such as C:\WINDOWS\system32\svchost.exe.",
4.12.0,Endpoint,Services,service_signature_exists,boolean,Whether or not the service has a digitally signed signature.,
4.12.0,Endpoint,Services,service_signature_verified,boolean,Whether or not the service has had its digitally signed signature verified.,
4.12.0,Endpoint,Services,tag,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Services,user_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,user_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Services,user_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,dest_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,dest_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,dest_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,dest_requires_av,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,dest_should_timesync,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,dest_should_update,boolean,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,file_access_time,timestamp,The time that the file (the object of the event) was accessed.,
4.12.0,Endpoint,Filesystem,file_create_time,timestamp,The time that the file (the object of the event) was created.,
4.12.0,Endpoint,Filesystem,file_modify_time,timestamp,The time that the file (the object of the event) was altered.,
4.12.0,Endpoint,Filesystem,process_id,string,The numeric identifier of the process assigned by the operating system.,
4.12.0,Endpoint,Filesystem,tag,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Filesystem,user_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,user_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Filesystem,user_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Registry,dest_bunit,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,dest_category,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,dest_priority,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,dest_requires_av,boolean,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,dest_should_timesync,boolean,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,dest_should_update,boolean,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,process_id,string,The numeric identifier of the process assigned by the operating system.,
4.12.0,Endpoint,Registry,registry_hive,string,"The logical grouping of registry keys, subkeys, and values.","HKEY_CURRENT_CONFIG, HKEY_CURRENT_USER, HKEY_LOCAL_MACHINE\\SAM, HKEY_LOCAL_MACHINE\\Security, HKEY_LOCAL_MACHINE\\Software, HKEY_LOCAL_MACHINE\\System, HKEY_USERS\\.DEFAULT"
4.12.0,Endpoint,Registry,registry_value_text,string,The textual representation of registry_value_data (if applicable).,
4.12.0,Endpoint,Registry,status,string,The outcome of the registry action.,"failure, success"
4.12.0,Endpoint,Registry,tag,string,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.,
4.12.0,Endpoint,Registry,user_bunit,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Registry,user_category,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Endpoint,Registry,user_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this fields when writing add-ons.,
4.12.0,Splunk_Audit_Logs,View_Activity,app,string,The app name which contains the view.,
4.12.0,Splunk_Audit_Logs,View_Activity,spent,number,The amount of time spent loading the view (in milliseconds).,
4.12.0,Splunk_Audit_Logs,View_Activity,uri,string,The uniform resource identifier of the view activity.,
4.12.0,Splunk_Audit_Logs,View_Activity,user,string,The username of the user who accessed the view.,
4.12.0,Splunk_Audit_Logs,View_Activity,view,string,The name of the view.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,access_count,number,The number of times the data model summary has been accessed since it was created.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,access_time,time,The timestamp of the most recent access of the data model summary.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,app,string,The application context in which the data model summary was accessed.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,buckets,number,The number of index buckets spanned by the data model acceleration summary.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,buckets_size,number,The total size of the bucket(s) spanned by the data model acceleration summary.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,complete,number,The percentage of the data model summary that is currently complete.,0-100
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,cron,string,The cron expression used to accelerate the data model.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,datamodel,string,The name of the data model accelerated.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,digest,string,A hash of the current data model constraints.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,earliest,time,The earliest time that the data model summary was accessed.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,is_inprogress,boolean,Indicates whether the data model acceleration is currently in progress.,"true, false, 1, 0"
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,last_error,string,The text of the last error reported during the data model acceleration.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,last_sid,string,The search id of the last acceleration attempt.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,latest,time,The most recent acceleration timestamp of the data model.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,mod_time,time,The timestamp of the most recent modification to the data model acceleration.,
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,retention,number,"The length of time that data model accelerations are retained, in seconds.",
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,size,number,"The amount of storage space the data model's acceleration summary takes up, in bytes.",
4.12.0,Splunk_Audit_Logs,Datamodel_Acceleration,summary_id,string,The unique id of the data model acceleration summary.,
4.12.0,Splunk_Audit_Logs,Search_Activity,host,string,The host on which the search occurred.,
4.12.0,Splunk_Audit_Logs,Search_Activity,info,string,"The action of the search (granted, completed, cancelled, failed).",
4.12.0,Splunk_Audit_Logs,Search_Activity,search,string,The search string.,
